Covidence #,Study ID,Title,Reviewer Name,Last name of the first author,Title of the paper,Year when article was published,Aim of study,What type of design was used?,:,risk formulation variable 1,risk formulation variable 2,risk formulation variable 3,risk formulation variable 4,risk formulation variable 5,risk formulation variable 6,risk formulation variable 7,risk formulation variable 8,how was it measured? variable 1,how was it measured? variable 2,how was it measured? variable 3,how was it measured? variable 4,how was it measured? variable 5,how was it measured? variable 6,how was it measured? variable 7,how was it measured? variable 8,In what units is it assessed?  variable 1,In what units is it assessed?  variable 2,In what units is it assessed?  variable 3,In what units is it assessed?  variable 4,In what units is it assessed?  variable 5,In what units is it assessed?  variable 6,In what units is it assessed?  variable 7,In what units is it assessed?  variable 8,How was it computed? variable 1,How was it computed? variable 2,How was it computed? variable 3,How was it computed? variable 4,How was it computed? variable 5,How was it computed? variable 6,How was it computed? variable 7,How was it computed? variable 8,How many times was it measured? variable 1,How many times was it measured? variable 2,How many times was it measured? variable 3,How many times was it measured? variable 4,How many times was it measured? variable 5,How many times was it measured? variable 6,How many times was it measured? variable 7,How many times was it measured? variable 8,Study variable 1,Study variable 2,Study variable 3,Study variable 4,Study variable 5,Study variable 6,Study variable 7,Study variable 8,intervention variable 1,intervention variable 2,intervention variable 3,intervention variable 4,intervention variable 5,intervention variable 6,intervention variable 7,intervention variable 8,How many times was the intervention? variable 1,How many times was the intervention? variable 2,How many times was the intervention? variable 3,How many times was the intervention? variable 4,How many times was the intervention? variable 5,How many times was the intervention? variable 6,How many times was the intervention? variable 7,How many times was the intervention? variable 8,How long was the duration of the intervention? variable 1,How long was the duration of the intervention? variable 2,How long was the duration of the intervention? variable 3,How long was the duration of the intervention? variable 4,How long was the duration of the intervention? variable 5,How long was the duration of the intervention? variable 6,How long was the duration of the intervention? variable 7,How long was the duration of the intervention? variable 8,How long was the average interval between interventions? variable 1,How long was the average interval between interventions? variable 2,How long was the average interval between interventions? variable 3,How long was the average interval between interventions? variable 4,How long was the average interval between interventions? variable 5,How long was the average interval between interventions? variable 6,How long was the average interval between interventions? variable 7,How long was the average interval between interventions? variable 8,exposure variable 1,exposure variable 2,exposure variable 3,exposure variable 4,exposure variable 5,exposure variable 6,exposure variable 7,exposure variable 8,How many times was the exposure? variable 1,How many times was the exposure? variable 2,How many times was the exposure? variable 3,How many times was the exposure? variable 4,How many times was the exposure? variable 5,How many times was the exposure? variable 6,How many times was the exposure? variable 7,How many times was the exposure? variable 8,How long was the duration of the exposure? variable 1,How long was the duration of the exposure? variable 2,How long was the duration of the exposure? variable 3,How long was the duration of the exposure? variable 4,How long was the duration of the exposure? variable 5,How long was the duration of the exposure? variable 6,How long was the duration of the exposure? variable 7,How long was the duration of the exposure? variable 8,How long was the average interval between exposures? variable 1,How long was the average interval between exposures? variable 2,How long was the average interval between exposures? variable 3,How long was the average interval between exposures? variable 4,How long was the average interval between exposures? variable 5,How long was the average interval between exposures? variable 6,How long was the average interval between exposures? variable 7,How long was the average interval between exposures? variable 8,What domain is being analyzed?,:,temporal stability analyzed variable 1,temporal stability analyzed variable 2,temporal stability analyzed variable 3,temporal stability analyzed variable 4,temporal stability analyzed variable 5,temporal stability analyzed variable 6,temporal stability analyzed variable 7,temporal stability analyzed variable 8,how was it analyzed variable 1,how was it analyzed variable 2,how was it analyzed variable 3,how was it analyzed variable 4,how was it analyzed variable 5,how was it analyzed variable 6,how was it analyzed variable 7,how was it analyzed variable 8,test-retest stability result variable 1,test-retest stability result variable 2,test-retest stability result variable 3,test-retest stability result variable 4,test-retest stability result variable 5,test-retest stability result variable 6,test-retest stability result variable 7,test-retest stability result variable 8,temporal trend result variable 1,temporal trend result variable 2,temporal trend result variable 3,temporal trend result variable 4,temporal trend result variable 5,temporal trend result variable 6,temporal trend result variable 7,temporal trend result variable 8,mean difference result variable 1,mean difference result variable 2,mean difference result variable 3,mean difference result variable 4,mean difference result variable 5,mean difference result variable 6,mean difference result variable 7,mean difference result variable 8,which comparison was significant variable 1,which comparison was significant variable 2,which comparison was significant variable 3,which comparison was significant variable 4,which comparison was significant variable 5,which comparison was significant variable 6,which comparison was significant variable 7,which comparison was significant variable 8,test-retest time interval  variable 1,test-retest time interval  variable 2,test-retest time interval  variable 3,test-retest time interval  variable 4,test-retest time interval  variable 5,test-retest time interval  variable 6,test-retest time interval  variable 7,test-retest time interval  variable 8,temporal trend time interval variable 1,temporal trend time interval variable 2,temporal trend time interval variable 3,temporal trend time interval variable 4,temporal trend time interval variable 5,temporal trend time interval variable 6,temporal trend time interval variable 7,temporal trend time interval variable 8,mean difference time interval  variable 1,mean difference time interval  variable 2,mean difference time interval  variable 3,mean difference time interval  variable 4,mean difference time interval  variable 5,mean difference time interval  variable 6,mean difference time interval  variable 7,mean difference time interval  variable 8,:,type of participants variable 1,type of participants variable 2,type of participants variable 3,type of participants variable 4,type of participants variable 5,type of participants variable 6,type of participants variable 7,type of participants variable 8,characteristics of sample variable 1,characteristics of sample variable 2,characteristics of sample variable 3,characteristics of sample variable 4,characteristics of sample variable 5,characteristics of sample variable 6,characteristics of sample variable 7,characteristics of sample variable 8,main age category variable 1,main age category variable 2,main age category variable 3,main age category variable 4,main age category variable 5,main age category variable 6,main age category variable 7,main age category variable 8,(main) country of participants variable 1,(main) country of participants variable 2,(main) country of participants variable 3,(main) country of participants variable 4,(main) country of participants variable 5,(main) country of participants variable 6,(main) country of participants variable 7,(main) country of participants variable 8,number of participants variable 1,number of participants variable 2,number of participants variable 3,number of participants variable 4,number of participants variable 5,number of participants variable 6,number of participants variable 7,number of participants variable 8,prop. of female participants/average variable 1,prop. of female participants/average variable 2,prop. of female participants/average variable 3,prop. of female participants/average variable 4,prop. of female participants/average variable 5,prop. of female participants/average variable 6,prop. of female participants/average variable 7,prop. of female participants/average variable 8,mean age of participants variable 1,mean age of participants variable 2,mean age of participants variable 3,mean age of participants variable 4,mean age of participants variable 5,mean age of participants variable 6,mean age of participants variable 7,mean age of participants variable 8,SE of the age of participants  variable 1,SE of the age of participants  variable 2,SE of the age of participants  variable 3,SE of the age of participants  variable 4,SE of the age of participants  variable 5,SE of the age of participants  variable 6,SE of the age of participants  variable 7,SE of the age of participants  variable 8,SD of the age of participants variable 1,SD of the age of participants variable 2,SD of the age of participants variable 3,SD of the age of participants variable 4,SD of the age of participants variable 5,SD of the age of participants variable 6,SD of the age of participants variable 7,SD of the age of participants variable 8,lowest age of participants variable 1,lowest age of participants variable 2,lowest age of participants variable 3,lowest age of participants variable 4,lowest age of participants variable 5,lowest age of participants variable 6,lowest age of participants variable 7,lowest age of participants variable 8,highest age of participants variable 1,highest age of participants variable 2,highest age of participants variable 3,highest age of participants variable 4,highest age of participants variable 5,highest age of participants variable 6,highest age of participants variable 7,highest age of participants variable 8
200,Borrelli 2010,Risk perception and smoking behavior in medically ill smokers: a prospective study,Arzie Bajrami,Borrelli,Risk perception and smoking behavior in medically ill smokers: a prospective study,2010,To examine the influence of risk perception on intentions to quit smoking and post-treatment abstinence.,longitudinal,"",risk perception,"","","","","","","",questionnaire,"","","","","","","",5-point Likert scale,"","","","","","","","current and future risk perception items for each of perceived vulnerability, optimistic bias and precaution effectiveness","","","","","","","",2,"","","","","","","",single,"","","","","","","",cessation counseling,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cigarettes ; health,"",yes,"","","","","","","",mean difference,"","","","","","","","","","","","","","","","","","","","","","","",significant,"","","","","","","",pre-posttreatment,"","","","","","","","","","","","","","","","","","","","","","","",2 months,"","","","","","","","",laypeople,"","","","","","","",smokers,"","","","","","","",adults,"","","","","","","","","","","","","","","",237,"","","","","","","",0.53,"","","","","","","",56,"","","","","","","","","","","","","","","",14.1,"","","","","","","","","","","","","","","","","","","","","","",""
197,Barrett 2021,"Evaluation of food safety curriculum effectiveness: A longitudinal study of high-school-aged youths' knowledge retention, risk-perception, and perceived behavioral control",Arzie Bajrami,Barett,"Evaluation of food safety curriculum effectiveness: A longitudinal study of high-school-aged youths' knowledge mention, risk-perception, and perceived behavioral control",2021,"two food safety curricula were evaluated for effectiveness in changing the food safety knowledge, risk-perception, and perceived behavioral control (PBC) of high school students enrolled in microbiology and agriculture courses, immediately following and one year after an educational intervention",longitudinal,"",risk perception,"","","","","","","",questionnaire,"","","","","","","", five-point Likert scale ,"","","","","","","",Risk perception change were measured using two and three pre- and post-survey questions,"","","","","","","",3,"","","","","","","",single,"","","","","","","",food safety curriculum: Positive Deviance (PD) model and Experimental Learning (EL),"","","","","","","",8,"","","","","","","",8 days,"","","","","","","",1 day,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",yes,"","","","","","","",mean difference,"","","","","","","","","","","","","","","","","","","","","","","",significant,"","","","","","","","Pre - Post survey
Pre - Follow-up survey 
Post- Follow-up survey 
","","","","","","","","","","","","","","","","","","","","","","","","Pre - Post: 7 days
Pre - Follow-Up: 1 year
Post - Follow-Up: 1 year","","","","","","","","",laypeople,"","","","","","","",students,"","","","","","","","","","","","","","","","","","","","","","","",88,"","","","","","","",0.55,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
194,Choi 2018,Older marijuana users' marijuana risk perceptions: associations with marijuana use patterns and marijuana and other substance use disorders,Arzie Bajrami,Choi,older marijuana users' marijuana risk perceptions: associations with marijuana use patterns and marijuana and other substance use disorders,2018,We examined associations of older marijuana users’ risk perceptions with their marijuana use patterns and substance use disorders.,longitudinal,"",risk,"","","","","","","",single item,"","","","","","","","4-point Likert scale (no risk, slight risk, moderate risk, and great risk)","","","","","","","","","","","","","","","",3,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health; Other: marijuana use,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
192,,The Relationship Between Meaning in Life and Health Behaviors in Adults Aged 55 Years and Over During the COVID-19 Pandemic: the Mediating Role of Risk Perception and the Moderating Role of Powerful Others Health Locus of Control,Amanda Holzer,Nie,The Relationship Between Meaning in Life and Health Behaviors in Adults Aged 55 Years and Over During the COVID‑19 Pandemic: the Mediating Role of Risk Perception and the Moderating Role of Powerful Others Health Locus of Control,2022,"This study aimed to verify the relationship among meaning in life (MIL), epidemic risk perception, health locus of control (HLC), and preventive health behaviors among older adults after the COVID-19 outbreak was declared a pandemic.",longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",5-point likert ,"","","","","","","",15 items,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",yes,"","","","","","","",1,"","","","","","","",2 years,"","","","","","","","","","","","","","","",health catastrophe,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
190,Cope-CoronaStudyGrp 2023,Burnout among hospital staff during the COVID-19 pandemic: Longitudinal results from the international Cope-Corona survey study,Arzie Bajrami,Müller,Burnout among hospital staff during the COVID-19 pandemic: Longitudinal results from the international Cope-Corona survey study,2023,Long-term changes in burnout and its predictors in hospital staff during the COVID-19 pandemic were investigated in an international study,longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",5-point Likert scale,"","","","","","","","","","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",COVID-19,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health catastrophe,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
182,Connor 2016,The stability of risk and benefit perceptions: a longitudinal study assessing the perception of biotechnology,Arzie Bajrami,Connor,The stability of risk and benefit perceptions: a longitudinal study assessing the perception of biotechnology,2016,The aim of the present study was to examine the stability of participants’ risk and benefit perceptions of gene technology over a period of two years. ,longitudinal,"",risk,"","","","","","","",questionnaire,"","","","","","","",6-point Likert scale,"","","","","","","","","","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health; Other: gene technology,"",yes,"","","","","","","",temporal trend,"","","","","","","","","","","","","","","",moderater stable (r= 0.5 - 0.7),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2 years,"","","","","","","","","","","","","","","","",laypeople,"","","","","","","","","","","","","","","",adults,"","","","","","","",Switzerland,"","","","","","","",534,"","","","","","","",0.42,"","","","","","","",57,"","","","","","","","","","","","","","","",15,"","","","","","","","","","","","","","","","","","","","","","",""
169,Frojd 2022,Worry and rumination predict insomnia in patients with coronary heart disease: a cross-sectional study with long-term follow-up,Arzie Bajrami,Frojd,Worry and rumination predict insomnia in patients with coronary heart disease: a cross-sectional study with long-term follow-up,2022,"The present study aimed to investigate the cross-sectional and prospective relationships between worry, rumination, and insomnia among patients with coronary heart disease ",serial-cross sectional,"",worry,"","","","","","","",questionnaire,"","","","","","","",5-point Likert scale,"","","","","","","","","","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",yes,"","","","","","","",test-retest,"","","","","","","",0.91,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4 weeks,"","","","","","","","","","","","","","","","","","","","","","","","",laypeople,"","","","","","","",patients,"","","","","","","","adults

","","","","","","","",Norway,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
162,Burns 2012,Risk Perception and the Economic Crisis: A Longitudinal Study of the Trajectory of Perceived Risk,Arzie Bajrami,Burns,Risk Perception and the Economic Crisis: A Longitudinal Study of the Trajectory of Perceived Risk,2012,We are also interested in how individuals’ perceptions of risk might differ at the start of a crisis and how their trajectories of change might differ as the crisis unfolds.,longitudinal,"",risk perception,"","","","","","","",scale,"","","","","","","",5-point Likert scale,"","","","","","","","Perceived risk of financial crisis to personal savings,
investments, retirement, and job; average across 4
items","","","","","","","",7,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",financial,"",yes,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",laypeopls,"","","","","","","","","","","","","","","",adults,"","","","","","","",the United States of America,"","","","","","","",413,"","","","","","","",0.68,"","","","","","","",40.3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
156,Gamage 2018,"Adaptation, translation and reliability of the Australian 'Juniors Enjoying Cricket Safely' injury risk perception questionnaire for Sri Lanka",Arzie Bajrami,Gamage,"Adaptation, translation and reliability of the Australian ‘Juniors Enjoying Cricket Safely’ injury risk perception questionnaire for Sri Lanka",2018,"The aim of this study was to cross-culturally adapt, translate and test the reliability of an Australian-developed questionnaire for the Sri Lankan context.",longitudinal,"",risk,"","","","","","","",questionnaire,"","","","","","","","","","","","","","","","","","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health; Other: sport/injury,"",yes,"","","","","","","",test-retest,"","","","","","","",0.22 to 0.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2 weeks,"","","","","","","","","","","","","","","","","","","","","","","","",laypeople,"","","","","","","",cricket players,"","","","","","","",adolescents,"","","","","","","",Sri Lanka,"","","","","","","",54,"","","","","","","",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11,"","","","","","","",15,"","","","","","",""
152,Anderson-Berry 2003,"Community vulnerability to tropical cyclones: Cairns, 1996-2000",Amanda Holzer,Anderson-Berry,"Community Vulnerability to Tropical Cyclones: Cairns, 1996–2000",2003,his paper is a partial discussion of a four-year study that investigated the vulnerability of the people living in the Cairns region to the tropical cyclone hazard. ,longitudinal,"",risk perception ,"","","","","","","",questionnaire,"","","","","","","",likert scale 1-6,"","","","","","","","","","","","","","","",3,"","","","","","","",1,"","","","","","","",tropical cyclones,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",natural catastrophe,"",yes,"","","","","","","",mean differences,"","","","","","","","","","","","","","","","","","","","","","","","17.5, -13.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",students ,"","","","","","","","","","","","","","","","","","","","","","","",Australia,"","","","","","","",2035,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
152,Anderson-Berry 2003,"Community vulnerability to tropical cyclones: Cairns, 1996-2000",Arzie Bajrami,Anderson-Berry,"Community Vulnerability to Tropical Cyclones: Cairns, 1996-2000",2003,The aim of the study was to examine the vulnerability of the Cairns community in Australia to the coastal impact of tropical cyclones and associated hazards,longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",Likert Scale 1-6,"","","","","","","",unknown,"","","","","","","",4,"","","","","","","",single,"","","","","","","",cyclone,"","","","","","","",2,"","","","","","","","","","","","","","","",unknown,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",natural catastrophe,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
134,Bhandari 2016,Emotional States and Their Impact on Hazard Identification Skills,Arzie Bajrami,Bhandari,Emotional States and Their Impact on Hazard Identification Skills,2016,this study examines the connection between emotion and hazard recognition,longitudinal,"",risk perception,"","","","","","","",scale,"","","","","","","","","","","","","","","",Participants were asked to rate the frequency with which an injury may occur at various levels of severity. Risk perception was then quantified for each severity level by finding the product of frequency and the severity. The overall risk perception for a particular participant and a particular photograph was measured by taking the average across all severity levels.,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: safety and hazard recognition,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
130,Brown 2005,Relationships between risk-taking behaviour and subsequent risk perceptions,Arzie Bajrami,Brown,Relationships between risk-taking behaviour and subsequent risk perceptions,2005, to examine the extent to which Time 1 (T1) self-reported speeding behaviour predicted exposure-free measures of Time 2 (T2) risk perceptions. ,longitudinal,"",risk perception,"","","","","","","",scale,"","","","","","","",5-point Likert scale,"","","","","","","",risk perfception = risk estimates and risk beliefs,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: speeding,"",yes,"","","","","","","",mean difference,"","","","","","","","","","","","","","","","","","","","","","","",significant,"","","","","","","","T1 - T2 (perceived danger at 70) 
T1 - T2 (perceived danger at 80)","","","","","","","","","","","","","","","","","","","","","","","",14 weeks,"","","","","","","","",laypeople,"","","","","","","","","","","","","","","",adults,"","","","","","","",United Kingdom,"","","","","","","",255,"","","","","","","",0.53,"","","","","","","",42,"","","","","","","","","","","","","","","",13.49,"","","","","","","","","","","","","","","","","","","","","","",""
112,Elad-Strenger 2018,Revisiting the Effects of Societal Threat Perceptions on Conflict-related Positions: A Three-wave Study,Arzie Bajrami,Elad-Strenger,Revisiting the Effects of Social Threat Perceptions on Conflict-related Positions: A Three-way Study,2018,The present study suggests that certain types of perceived threat are actually associated with the endorsement of more politically liberal positions. ,longitudinal,"",threat,"","","","","","","",scale,"","","","","","","",7-point Likert scale,"","","","","","","",liberal threat and conservative threat,"","","","","","","",3,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",real-life political events,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: political,"",yes,"","","","","","","",correlation,"","","","","","","","liberal T1-T2: 0.47
liberal T2-T3: 0.54
conservative T1-T2: 0.52
conservative T2-T3: 0.38","","","","","","","","","","","","","","","","","","","","","","","","T1-T2
T2-T3","","","","","","","",3 months,"","","","","","","","","","","","","","","","","","","","","","","","",laypeople,"","","","","","","","","","","","","","","",adults,"","","","","","","",Israel,"","","","","","","",437,"","","","","","","",0.52,"","","","","","","",41.2,"","","","","","","","","","","","","","","",15.5,"","","","","","","",19,"","","","","","","",77,"","","","","","",""
92,Bettinger 2004,"Risk perceptions, condom use, and sexually transmitted diseases among adolescent females according to social network position",Arzie Bajrami,Bettinger,"Risk Perceptions, Condom Use, and Sexually Transmitted Diseases Among Adolescent Females According to Social Network Position",2004,"The goal of this study was to determine if risk perceptions,
condom use, and STD prevalence differs within sexual networks.",longitudinal,"",risk perception,"","","","","","","",scale,"","","","","","","","","","","","","","","", We measured risk perceptions for HIV/AIDS and 2 discharge-associated STDs (gonorrhea and chlamydia) in 2 separate scales consisting of 5 questions each. We assessed the participant’s perception of her risk for each disease if she had unprotected sex with her main sex partner.,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
55,Borreani 2014,The psychological impact of breast and ovarian cancer preventive options in BRCA1 and BRCA2 mutation carriers,Arzie Bajrami,Borreani,The psychological impact of breast and ovarian cancer preventive options in BRCA1 and BRCA2 mutation carriers,2014,This study was performed to describe the impact of preventive options on the psychological condition of BRCA1 /BRCA2 carriers. ,longitudinal,"",risk perception,worry,"","","","","","",scale,scale,"","","","","","","","","","","","","","","","composed of three items: frequency, impact on mood/disposition and impact on normal daily activities","","","","","","",2,2,"","","","","","",single,single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cancer ,"",yes,yes,"","","","","","",mean difference,mean difference,"","","","","","","","","","","","","","","","","","","","","","",significant,significant,"","","","","","",T1-T0,T1-T0,"","","","","","","","","","","","","","","","","","","","","","",15 months,15 months,"","","","","","","",laypeople,laypeople,"","","","","","",women,women,"","","","","","",adults,adults,"","","","","","",Italy,Italy,"","","","","","",79,79,"","","","","","",1,1,"","","","","","",44.6,44.6,"","","","","","","","","","","","","","","","","","","","","","",26,26,"","","","","","",70,70,"","","","","",""
49,Crittendon 2006,Assessing worry in older and younger adults: Psychometric properties of an abbreviated Penn State Worry Questionnaire (PSWQ-A),Arzie Bajrami,Crittendon,Assessing world in older and younger adults: Psychometric properties of an abbreviated Penn State Worry Questionnaire (PSWQ-A),2006,To evaluate the convergent validity of the PSWQ-A,longitudinal,"",worry,"","","","","","","",questionnaire,"","","","","","","",5-point Likert scale,"","","","","","","","","","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",yes,"","","","","","","",test-retest,"","","","","","","",r = .87–.95,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2 weeks,"","","","","","","","","","","","","","","","","","","","","","","","",laypeople,"","","","","","","","","","","","","","","",older adults and younger adults,"","","","","","","",the United States of America,"","","","","","","",298,"","","","","","","",0.69,"","","","","","","",41.7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,Betsch 2021,"The four weeks before lockdown during the COVID-19 pandemic in Germany: a weekly serial cross-sectional survey on risk perceptions, knowledge, public trust and behaviour, 3 to 25 March 2020",Arzie Bajrami,Betsch,"The four weeks before lockdown during the COVID-19 pandemic in Germany: a weekly serial cross-sectional survey on risk perception, knowledge, public trust and behaviour, 3 to 25 March 2020",2021,To identify major drivers of acceptance of protective behaviours during the 4-week transition from virtually no COVID-19 cases to the nationwide lockdown in Germany (3–25 March 2020). ,serial-cross sectional,"",risk perception,"","","","","","","",questionnaire,"","","","","","","",7-point scale,"","","","","","","",cognitive risk perception and affective risk perception,"","","","","","","",4,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",COVID-19,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health catastrophe,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27,Penacoba-Puente 2011,Pregnancy worries: a longitudinal study of Spanish women,Amanda Holzer,Peñacoba-Puente,Pregnancy worries: a longitudinal study of Spanish women,2011,"To identify pregnancy worries in women by assessing the intensity of these worries and how they change over the course of pregnancy, as well as their relations with sociodemographic and clinical variables. Design. Longitudinal study using a postal questionnaire.",longitudinal,"",worry,"","","","","","","",scale,"","","","","","","",5-point likert,"","","","","","","",16,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health; Other: pregnancy,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
